70.062586	70.062586	HP
70.119120	70.119120	HP
70.406076	70.406076	HP
70.465609	70.465609	HP
70.519145	70.519145	HP
70.571825	70.571825	HP
70.626646	70.626646	HP_low
70.672045	70.672045	HP_low
70.753849	70.753849	HP
70.804816	70.804816	HP
70.854926	70.854926	HP
70.903323	70.903323	HP
70.952148	70.952148	HP
70.999689	70.999689	HP
71.046801	71.046801	HP
71.096055	71.096055	HP
71.143595	71.143595	HP
71.189850	71.189850	HP
71.240389	71.240389	HP
71.289643	71.289643	HP
71.337611	71.337611	HP
71.383010	71.383010	HP
71.427981	71.427981	HP
71.472523	71.472523	HP
71.518779	71.518779	HP
71.565034	71.565034	HP
71.608720	71.608720	HP
71.654119	71.654119	HP
71.671679	71.671679	HP
71.696948	71.696948	HP
71.741062	71.741062	HP
71.786033	71.786033	HP
71.827577	71.827577	HP
71.870407	71.870407	HP
71.902957	71.902957	HP
71.959491	71.959491	HP
72.004462	72.004462	HP
72.050289	72.050289	HP
72.097830	72.097830	HP
72.142372	72.142372	HP
72.186486	72.186486	HP
72.234883	72.234883	HP_low
72.335103	72.335103	HP_low
72.389497	72.389497	HP_low
72.448173	72.448173	HP
72.507277	72.507277	HP
72.558244	72.558244	HP
72.610495	72.610495	HP
72.661462	72.661462	HP
72.716712	72.716712	HP_low
75.356276	75.356276	HP_low
75.405958	75.405958	HP
75.463349	75.463349	HP
75.523738	75.523738	HP
75.587982	75.587982	HP_low
103.627407	103.627407	HP
103.671521	103.671521	HP
103.716920	103.716920	HP
103.753753	103.753753	HP
103.964901	103.964901	HP_low
258.553573	258.553573	HP
258.605426	258.605426	HP
258.656046	258.656046	HP
258.709752	258.709752	HP
258.764075	258.764075	HP
258.819015	258.819015	HP
258.864696	258.864696	HP
258.909760	258.909760	HP
258.956058	258.956058	HP
259.001121	259.001121	HP
259.044950	259.044950	HP
259.086927	259.086927	HP
259.127670	259.127670	HP
259.165943	259.165943	HP
259.204833	259.204833	HP
259.243106	259.243106	HP
259.280145	259.280145	HP
259.317801	259.317801	HP
259.355457	259.355457	HP
259.391878	259.391878	HP_low
259.430151	259.430151	HP
259.465955	259.465955	HP
259.499907	259.499907	HP
259.532624	259.532624	HP
259.565959	259.565959	HP
259.597442	259.597442	HP_low
259.734484	259.734484	HP_low
259.769053	259.769053	HP
259.802388	259.802388	HP
259.835723	259.835723	HP
259.869675	259.869675	HP
259.901775	259.901775	HP
259.935109	259.935109	HP
259.968444	259.968444	HP
260.000544	260.000544	HP
260.031410	260.031410	HP
260.061040	260.061040	HP
260.093140	260.093140	HP
260.123389	260.123389	HP
260.154871	260.154871	HP
260.187589	260.187589	HP
260.220923	260.220923	HP
260.253641	260.253641	HP
260.286358	260.286358	HP
260.318458	260.318458	HP
260.350558	260.350558	HP
260.383893	260.383893	HP
260.417845	260.417845	HP
260.452414	260.452414	HP
260.485131	260.485131	HP
260.518466	260.518466	HP
260.551801	260.551801	HP
260.586370	260.586370	HP
260.621557	260.621557	HP
260.656743	260.656743	HP
260.693164	260.693164	HP_low
260.729586	260.729586	HP_low
260.766007	260.766007	HP
260.801811	260.801811	HP
260.837615	260.837615	HP
260.873419	260.873419	HP
268.873122	268.873122	HP
268.961397	268.961397	HP
269.038561	269.038561	HP
269.185480	269.185480	HP
269.243507	269.243507	HP
269.310794	269.310794	HP
411.364635	411.364635	HP_low
411.410316	411.410316	HP
411.455997	411.455997	HP
411.501678	411.501678	HP
411.546124	411.546124	HP
411.591188	411.591188	HP
411.636868	411.636868	HP
411.679463	411.679463	HP
411.725761	411.725761	HP
411.773294	411.773294	HP_low
