291.005232	291.005232	HP
291.155328	291.155328	HP
291.219655	291.219655	HP
291.388620	291.388620	HP
291.427216	291.427216	HP
291.467527	291.467527	HP
291.513843	291.513843	HP_low
291.557585	291.557585	HP_low
291.609046	291.609046	HP_low
291.653646	291.653646	HP_low
291.694816	291.694816	HP_low
291.734269	291.734269	HP_low
291.778012	291.778012	HP_low
291.810604	291.810604	HP_low
291.845769	291.845769	HP_low
291.881792	291.881792	HP_low
291.914385	291.914385	HP_low
291.952981	291.952981	HP_low
291.985573	291.985573	HP_low
292.016450	292.016450	HP_low
292.049900	292.049900	HP_low
292.081634	292.081634	HP_low
292.113369	292.113369	HP_low
292.143388	292.143388	HP_low
292.197423	292.197423	HP_low
292.220580	292.220580	HP_low
292.251457	292.251457	HP_low
292.273757	292.273757	HP_low
292.298630	292.298630	HP_low
292.325219	292.325219	HP_low
292.346661	292.346661	HP_low
292.371534	292.371534	HP_low
292.413561	292.413561	HP_low
366.927210	366.927210	HP_low
366.974383	366.974383	HP_low
367.010406	367.010406	HP_low
367.062725	367.062725	HP_low
367.106468	367.106468	HP_low
367.172510	367.172510	HP_low
367.258279	367.258279	HP
367.353483	367.353483	HP
367.446113	367.446113	HP
367.528452	367.528452	HP
367.602213	367.602213	HP
367.682836	367.682836	HP
367.778898	367.778898	HP
367.886109	367.886109	HP
367.989890	367.989890	HP
368.067940	368.067940	HP
368.157997	368.157997	HP_low
368.251486	368.251486	HP_low
368.362985	368.362985	HP_low
368.476201	368.476201	HP_low
368.545674	368.545674	HP
368.600566	368.600566	HP
368.655458	368.655458	HP
368.699200	368.699200	HP
368.748947	368.748947	HP
368.792689	368.792689	HP
368.843293	368.843293	HP
368.895612	368.895612	HP
368.947073	368.947073	HP
369.004539	369.004539	HP
369.062004	369.062004	HP
369.112608	369.112608	HP
369.167500	369.167500	HP
369.213815	369.213815	HP
369.259273	369.259273	HP
369.297869	369.297869	HP
369.331319	369.331319	HP
369.359623	369.359623	HP
369.389642	369.389642	HP
369.417088	369.417088	HP
369.442819	369.442819	HP
369.471980	369.471980	HP
369.505430	369.505430	HP
369.534592	369.534592	HP
369.572330	369.572330	HP
369.616072	369.616072	HP
369.662388	369.662388	HP
369.714707	369.714707	HP
369.772172	369.772172	HP
369.841645	369.841645	HP
369.907688	369.907688	HP
369.973730	369.973730	HP
370.154703	370.154703	HP
370.276495	370.276495	HP
370.406864	370.406864	HP
370.546668	370.546668	HP
370.603275	370.603275	HP
370.671033	370.671033	HP
370.851148	370.851148	HP
371.002102	371.002102	HP
371.135901	371.135901	HP
371.268844	371.268844	HP
371.430947	371.430947	HP
371.554455	371.554455	HP
371.604201	371.604201	HP
371.644512	371.644512	HP
371.693401	371.693401	HP
371.744005	371.744005	HP
371.783458	371.783458	HP
371.828058	371.828058	HP
371.869228	371.869228	HP
371.909539	371.909539	HP
371.948993	371.948993	HP
371.990162	371.990162	HP
372.030474	372.030474	HP
372.073358	372.073358	HP
372.127393	372.127393	HP
